Druckereien,Zeitungsdruck,121,1478401,MegaDruck.de GmbH,"Eichendorffstrasse 34, DE-26655 Westerstede",Eichendorffstrasse,34,DE-26655,Westerstede,+49 4488 525400,vertrieb@megadruck.de,http://www.megadruck.de,Europaweit,Mitarbeiteranzahl: 20 - 49,,"Bedienungsanleitungen (producer, service, distrib, wholesaler), Prospekte (producer, service, distrib, wholesaler), Zeitungsdruck (producer, service, distrib, wholesaler)"
Druckereien,Zeitungsdruck,121,1416551,Medienbüro Irene Nießen,"Lange Strasse 31, DE-60311 Frankfurt",Lange Strasse,31,DE-60311,Frankfurt,+49 69 24271121,mail@medienbuero-niessen.de,http://www.inonline.de,National,,,"Redaktionsagenturen (service), Werbebeilagen für Zeitschriften und Zeitungen (service), Zeitungsdruck (service)"
Druckereien,Zeitungsdruck,121,1500410,MEDIA KONZEPT GmbH,"Sedanstrasse 24, DE-79098 Freiburg",Sedanstrasse,24,DE-79098,Freiburg,+49 761 8853070,info@mediakonzept.eu,http://www.mediakonzept.eu,Europaweit,Mitarbeiteranzahl: 5 - 9,,"Aktions-Werbemittel (Beschaffungsagenturen) (service), Akzidenzdruck (distrib), Bogenoffsetdruck (distrib), Fotokopierservice (producer), Industrie-Promotion (service), Musik-Promotion (service), Offsetdruck (distrib), Offsetdruck, digitaler (distrib), Plakatierungsservice (service), Promotionartikel (distrib), Promotion-Bekleidung (producer), Promotion-Service (service), Sublimationsdruck (producer), Textildruck (producer, distrib), Textildruck, digitaler (producer), Textilfotodruck (producer), Verpackungsdruck (distrib), Werbeagenturen (service), Werbeberatung (service), Werbemittel (distrib), Werbemittelbeschriftung (distrib), Werbemittel, konzeptionsbezogene (distrib), Werbemittel, kundenspezifische (distrib), Werbemittel-Sonderentwicklung (distrib), Werbemittelverteilung (service), Zeitungsdruck (distrib)"
Druckereien,Zeitungsdruck,121,1263461,M. Köbrich/M. Oettler GbR,"Morgenbergstrasse 41, DE-08525 Plauen",Morgenbergstrasse,41,DE-08525,Plauen,+49 3741 55040,info@printjobsonline.de,http://www.printjobsonline.de,Europaweit,Mitarbeiteranzahl: 5 - 9,,"Digitales Drucken (service), Druck von Büchern (service), Fotokopierservice (service), Großdruckereien (service), Offsetdruck (service), Rollenoffsetdruck (service), Tiefdruck (service), UV-Offsetdruck (service), Zeitungsdruck (service)"
Druckereien,Zeitungsdruck,121,950087,M. DuMont Schauberg Expedition der Kölnischen Zeitung GmbH & Co. KG,"Amsterdamer Strasse 192, DE-50735 Köln",Amsterdamer Strasse,192,DE-50735,Köln,+49 221 2240,vertrieb@zeitungsgruppe-koeln.de,http://www.ksta.de,National,Mitarbeiteranzahl: 1000 oder mehr,,"Digitaldrucke (service), Offsetdruck (service), Zeitungsdruck (service), Zeitungsverlage (service), Zeitungswerbung (service)"
Druckereien,Zeitungsdruck,121,378366,M. Brimberg Druck und Verlag GmbH,"Dresdener Strasse 1, DE-52068 Aachen",Dresdener Strasse,1,DE-52068,Aachen,+49 241 51990,info@brimberg.de,http://www.brimberg.de,Europaweit,"Gründungsjahr: 1943, Mitarbeiteranzahl: 200 - 499",,"Druckerzeugnisse (producer), Druckvorstufen (producer), Offsetdruck (service), Rollenoffsetdruck (service), Zeitungsdruck (service)"
query,category,total_firms,firmaId,name,full_addr,street,building,zip,city,phone,email,site,delivery,facts,certificates,angebots
Druckereien,Tiefdruck,50,1313760,PrintService,"Rosenstrasse 40-42, DE-67655 Kaiserslautern",Rosenstrasse,40-42,DE-67655,Kaiserslautern,+49 631 3503799,patrick.schmitt@printservice-online.de,,National,Mitarbeiteranzahl: 5 - 9,,"Digitaldrucke (producer), Endlosdruck (producer), Großdruckereien (producer), Online-Druckservice (producer, service), Rollenoffsetdruck (producer, service), Rollensiebdruck (producer), Runddruck (producer), Thermodruck (producer), Tiefdruck (producer)"
Druckereien,Zeitungsdruck,121,1618334,H. Pöppinghaus Buchdruckerei u. Zeitungsverlag e.K.,"Alte Bahnhofstrasse 148, DE-44892 Bochum",Alte Bahnhofstrasse,148,DE-44892,Bochum,+49 234 287254,druckereipoeppinghaus@web.de,http://www.druckerei-poeppinghaus.de,Europaweit,Mitarbeiteranzahl: 1 - 4,,"Buchdruck (Druckverfahren) (service), Bücher (producer), Druckerzeugnisse (producer), Druck von Büchern (producer), Fachzeitschriften (producer), Fachzeitungen (producer), Prospekte (producer), Verlage (service), Werbebeilagen für Zeitschriften und Zeitungen (producer), Zeitungsdruck (producer), Zeitungsverlage (service), Zeitungswerbung (producer)"
Druckereien,Zeitungsdruck,121,1007378,Kieldruck GmbH,"Stockholmstrasse 12, DE-24109 Kiel",Stockholmstrasse,12,DE-24109,Kiel,+49 431 5350760,mail@kieldruck.de,http://www.kieldruck.de,National,"Gründungsjahr: 1996, Mitarbeiteranzahl: 10 - 19",,"Bogenoffsetdruck (producer, service), Briefpapier (producer, service), Broschürenfertigung (producer, service), Digitales Drucken (producer, service), Druckerzeugnisse (producer, service), Geschäftsberichte-Drucke (producer, service), Imagebroschüren (producer, service), Kataloge (producer, service), Offsetdruck (producer, service), Rollenoffsetdruck (producer, service), Visitenkarten (producer, service), Weiterverarbeitung von Druckerzeugnissen (producer, service), Werbebroschüren (producer, service), Werbeflyer (producer, service), Zeitungsdruck (producer, service)"
Druckereien,Zeitungsdruck,121,515767,Horn Druck u. Verlag KG,"Ewald-Renz-Strasse 1, DE-76669 Bad Schönborn",Ewald-Renz-Strasse,1,DE-76669,Bad Schönborn,+49 7253 978528,info@horn-verlag.de,http://www.horn-druck.de,Weltweit,Mitarbeiteranzahl: 20 - 49,,"Briefpapier (producer, service, distrib), Broschürenfertigung (producer, service, distrib), Displays (service, distrib), Drucken bei Bedarf (Print on demand) (producer, service, distrib), Druck von Abitur-Jahrgangsbüchern (producer, service, distrib), Druck von Büchern (producer, service, distrib), Fachzeitschriften (producer, service, distrib), Fachzeitungen (producer, service, distrib), Imagebroschüren (producer, service, distrib), Offsetdruck (producer, service, distrib), Plot-Service (producer, service, distrib), Poster (producer, service, distrib), Posterständer (producer, service, distrib), Präsentationssysteme (service, distrib), Vereinsbedarf (producer, service, distrib), Visitenkarten (producer, service, distrib), Werbebroschüren (producer, service, distrib), Zeitschriftenverlage (producer, service, distrib), Zeitungsdruck (producer, service, distrib)"
Druckereien,Zeitungsdruck,121,1044687,H-O-F-Druck GmbH,"Frühlingstrasse 14, DE-85122 Hitzhofen",Frühlingstrasse,14,DE-85122,Hitzhofen,+49 8406 580,rainerOpitz@web.de,http://www.hof-druck-gmbh.de,National,Mitarbeiteranzahl: 1 - 4,,"Digitaldrucke (producer, distrib), Offsetdruck (service), Zeitungsdruck (service)"
Druckereien,Zeitungsdruck,121,928883,Gießener Anzeiger Verlags GmbH & Co. KG,"Am Urnenfeld 12, DE-35396 Gießen",Am Urnenfeld,12,DE-35396,Gießen,+49 641 95043405,online@giessener-anzeiger.de,http://www.giessener-anzeiger.de,Regional,Mitarbeiteranzahl: 20 - 49,,"Werbeanzeigen (producer), Werbebeilagen für Zeitschriften und Zeitungen (producer), Zeitungen, überregionale (producer), Zeitungsdruck (service), Zeitungsverlage (service)"
Druckereien,Zeitungsdruck,121,1554696,Germanys Glamour Verlag Ltd & Co.KG,"Wilhelm-Raabe-Strasse 8, DE-40699 Erkrath",Wilhelm-Raabe-Strasse,8,DE-40699,Erkrath,+49 211 15761912,info@luxury-brand.eu,http://www.luxury-brand.eu,Europaweit,Mitarbeiteranzahl: 5 - 9,,"Druck von Büchern (service), Druck von Zeitschriften (service), Managementberatung (service), Unternehmensberatung (service), Verlage (producer), Werbeagenturen (producer), Werbeberatung (producer), Zeitungsdruck (service)"
Druckereien,Zeitungsdruck,121,1515791,Friesen Presse Vertrieb GmbH & Co. KG,"Dodoweg 11, DE-26386 Wilhelmshaven",Dodoweg,11,DE-26386,Wilhelmshaven,+49 4421 8050,kontakt@friesenpresse.de,http://www.friesenpresse.de,Regional,Mitarbeiteranzahl: 100 - 199,,"Bücher (producer), Verlage (service), Werbeanzeigen (service), Zeitschriftenverlage (service), Zeitungen, überregionale (producer), Zeitungsdruck (service), Zeitungsverlage (service), Zeitungswerbung (service)"
Druckereien,Zeitungsdruck,121,613455,Frank Pörtner Verlags-Gmbh & Co. KG,"Kapitän-Dallmann-Strasse 41, DE-28779 Bremen",Kapitän-Dallmann-Strasse,41,DE-28779,Bremen,+49 421 690550,info@das-blv-wochenzeitung.de,http://www.nw-wochenzeitungen.de,Regional,"Gründungsjahr: 1986, Mitarbeiteranzahl: 10 - 19",,"Druckerzeugnisse (producer), Zeitungen, überregionale (producer), Zeitungsdruck (service), Zeitungsverlage (service), Zeitungswerbung (service)"
Druckereien,Zeitungsdruck,121,1014747,"EuropaDruck.com, Der Druckereivergleich","Dießener Strasse 5, DE-86911 Dießen",Dießener Strasse,5,DE-86911,Dießen,+49 8807 2140856,info@europadruck.com,http://www.EuropaDruck.com,Europaweit,Mitarbeiteranzahl: 1 - 4,,"Akzidenzdruck (service), Aluminiumschilder (service), Aufkleber (service), Bauschilder (service), Baustellenschilder (service), Bedrucken von Etiketten (service), Bogenoffsetdruck (service), Briefpapier (service), Briefumschläge (service), Briefumschläge, bedruckte (service), Broschürenfertigung (service), Bücher (service), Desktop-Publishing-Druckberatung (service), Digitaldrucke (service), Digitales Drucken (service), Direktmailing (service), Direktmarketing (service), Displays (service), Druckagenturen (service), Druckerzeugnisse (service), Druckfullservice (service), Drucksachen mit Selbstklebestreifen (service), Drucksachen, nummerierte (service), Druckveredlung (service), Druck von Büchern (service), Druck von Zeitschriften (service), Endlosdruck (service), Endlosetiketten (service), Endlosformulare (service), Endlosformulare, verleimte (service), Etiketten (service), Fachzeitschriften (service), Fahrzeugbeschriftungen (service), Farbdrucke (service), Farbdrucke, digitale (service), Firmenschilder (service), Folienbeschriftungen (service), Foliendruck (service), Foliendruck, digitaler (service), Folienschilder (service), Formulardurchschreibesätze (service), Formulare (service), Geschäftsberichte-Drucke (service), Geschäftsdrucksachen (service), Grafik-Design (service), Großbilder, digitale (service), Großdruckereien (service), Großformatdruck (service), Großformatdruck, digitaler (service), Großformat-Fahnen im Digitaldruck (service), Heißfoliendruck (service), Hoteldrucksachen (service), Imagebroschüren (service), Kalender (service), Kataloge (service), Kunststoffschilder (service), Lettershop-Dienstleistungen (service), Magnetschilder (service), Mehrfarbendruck (service), Offsetandruck (service), Offsetdruck (service), Offsetdruck, digitaler (service), Offsetdruck, einfarbiger (service), Offsetdruck in Fotoqualität (service), Offsetreproduktionen (service), Papierplakate (service), Personalisierung von Drucksachen (service), Poster (service), Prägedruck (service), Prägefoliendruck (service), Print-Management (service), Printservice (service), Prospekte (service), Rollenoffsetdruck (service), Schilder (service), Schilder aus Acrylglas (service), Schnelltrennsätze (service), Siebdruck (service), Textildruck (service), Textildruck, digitaler (service), UV-Druck (service), UV-Offsetdruck (service), Verlage (service), Verpackungsdruck (service), Visitenkarten (service), Weiterverarbeitung von Druckerzeugnissen (service), Werbeaufkleber (service), Werbebanner-Displays (service), Werbebeilagen für Zeitschriften und Zeitungen (service), Werbebroschüren (service), Werbedrucksachen (service), Werbeflyer (service), Werbemittel (service), Werbeplakate (service), Werbeschilder, beleuchtete (service), Werbetafeln für Baustellen (service), Werbe-T-Shirts (service), Zeitschriftenverlage (service), Zeitungsdruck (service), Zeitungsverlage (service)"
Druckereien,Zeitungsdruck,121,1165762,"DVV Druck-, Verlags- und Vertriebs GmbH","Gildenstrasse 8b, DE-48157 Münster",Gildenstrasse,8b,DE-48157,Münster,+49 251 321041,at@nadann.de,http://www.nadann.de,Regional,Mitarbeiteranzahl: 10 - 19,,"Fachzeitschriften (producer), Verlage (service), Zeitschriftenverlage (service), Zeitungsdruck (producer), Zeitungsverlage (service)"
Druckereien,Zeitungsdruck,121,1689265,DRUCKZENTRUM NORDSEE GmbH,"Am Grollhamm 4, DE-27574 Bremerhaven",Am Grollhamm,4,DE-27574,Bremerhaven,+49 471 902660,info@druckzentrum-nordsee.de,http://www.druckzentrum-nordsee.de,National,Mitarbeiteranzahl: 20 - 49,,"Druckerzeugnisse (producer), Großdruckereien (service), Offsetdruck (service), Prospekte (producer), Zeitungsdruck (service), Zeitungsverlage (service)"
Druckereien,Zeitungsdruck,121,948972,Druckhaus Wolfratshausen GmbH & Co Betriebs KG,"Pfaffenrieder Strasse 9, DE-82515 Wolfratshausen",Pfaffenrieder Strasse,9,DE-82515,Wolfratshausen,+49 8171 269232,dhw@merkur-online.de,http://www.merkur-online.de,National,"Gründungsjahr: 1995, Mitarbeiteranzahl: 50 - 99",,"Rollenoffsetdruck (service), Zeitungsdruck (service), Zeitungsverlage (service)"
Druckereien,Zeitungsdruck,121,1014176,DruckHaus RIECK Delmenhorst GmbH & Co. KG,"Sulinger Strasse 66, DE-27751 Delmenhorst",Sulinger Strasse,66,DE-27751,Delmenhorst,+49 4221 91610,delmenhorst@druckhaus-rieck.de,http://www.druckhaus-rieck.de,Regional,"Gründungsjahr: 1822, Mitarbeiteranzahl: 50 - 99",,"Rollenoffsetdruck (service), Zeitungsdruck (service)"
Druckereien,Zeitungsdruck,121,950017,Druckhaus Dessauerstraße GmbH & Co. Betriebs KG,"Dessauerstrasse 10, DE-80992 München",Dessauerstrasse,10,DE-80992,München,+49 89 1498150,info@merkur-online.de,http://www.merkur-online.de,Regional,"Gründungsjahr: 1992, Mitarbeiteranzahl: 100 - 199",,Zeitungsdruck (service)
Druckereien,Zeitungsdruck,121,1730992,druckereien.info,"Zum Natzental 36, DE-78054 Villingen-Schwenningen",Zum Natzental,36,DE-78054,Villingen-Schwenningen,+49 7720 9684188,info@druckereien.info,http://www.druckereien.info,National,Mitarbeiteranzahl: 1 - 4,,"Akzidenzdruck (service, distrib), Bogenoffsetdruck (service, distrib), Buchdruck (Druckverfahren) (service, distrib), Druck von Büchern (service, distrib), Endlosdruck (service, distrib), Großdruckereien (service, distrib), Großformatdruck (service, distrib), Kataloge (service, distrib), Mehrfarbendruck (service, distrib), Offsetdruck (service, distrib), Rollenoffsetdruck (service, distrib), Siebdruck (service, distrib), Tampondruck (service, distrib), Textildruck (service, distrib), Transferdruck (service, distrib), UV-Druck (service, distrib), UV-Offsetdruck (service, distrib), Verpackungsdruck (service, distrib), Zeitungsdruck (service, distrib)"
Druckereien,Zeitungsdruck,121,1007274,Druckerei Schüller GbR,"Adalbertstrasse 11-15, DE-51103 Köln",Adalbertstrasse,11-15,DE-51103,Köln,+49 221 855911,schuellerdruck@t-online.de,http://www.schueller-druck.de,National,Mitarbeiteranzahl: 1 - 4,,"Bedienungsanleitungen (producer, service), Broschürenfertigung (producer, service), Druckagenturen (producer, service), Druck von Zeitschriften (producer, service), Zeitungsdruck (producer, service)"
Druckereien,Zeitungsdruck,121,907584,Druck & Verlag Gerold GmbH,"Oberortstrasse 18, DE-65760 Eschborn",Oberortstrasse,18,DE-65760,Eschborn,+49 6196 41798,verlag.gerhold@web.de,http://www.zeitung-eschborn.de,Regional,"Gründungsjahr: 1873, Mitarbeiteranzahl: 1 - 4",,"Druckerzeugnisse für Datenträger (producer), Zeitungsdruck (service)"
Druckereien,Zeitungsdruck,121,1569619,DIVA MEDIEN GmbH,"Grüner Weg 14, DE-34117 Kassel",Grüner Weg,14,DE-34117,Kassel,+49 561 729330,info@paperoni.de,http://www.paperoni.de,Regional,"Gründungsjahr: 2009, Mitarbeiteranzahl: 5 - 9",,"Kundenzeitungen (producer, service), Public Relations-Zeitungen (producer, service), Werbeagenturen (service), Zeitungsdruck (producer, service), Zeitungsständer (producer, wholesaler), Zeitungsverlage (producer, service), Zeitungswerbung (producer, service)"
Druckereien,Zeitungsdruck,121,1094154,Delta Medien Service GmbH,"Austrasse 50, DE-74076 Heilbronn",Austrasse,50,DE-74076,Heilbronn,+49 7131 78660,anzeigen@echonews.de,http://www.echonews.de,National,,,"Prospektverteilerdienste (service), Verlage (producer, service), Zeitungsdruck (producer, service)"
Druckereien,Zeitungsdruck,121,1699511,Contact-200 GmbH & Co. KG,"In der Dollenseite 7, DE-59929 Brilon",In der Dollenseite,7,DE-59929,Brilon,+49 2961 9877980,info@contact-200.de,http://www.contact-200.de,National,Mitarbeiteranzahl: 10 - 19,,"Bedrucken von Etiketten (service), Bedrucken von Getränkeverpackungen (service), Kataloge (service), Mehrfarbendruck (service), Offsetandruck (service), Offsetdruck (service), Offsetdruck, einfarbiger (service), Offsetdruck in Fotoqualität (service), Verpackungsdruck (service), Zeitungsdruck (service)"
Druckereien,Zeitungsdruck,121,890500,Chemnitzer Verlag & Druck GmbH & Co. KG,"Brückenstrasse 15, DE-09111 Chemnitz",Brückenstrasse,15,DE-09111,Chemnitz,+49 371 6560,die.tageszeitung@freiepresse.de,http://www.freiepresse.de,Regional,Mitarbeiteranzahl: 500 - 999,,"Zeitungsdruck (service), Zeitungsverlage (service)"
Druckereien,Zeitungsdruck,121,580489,C. Beckers Buchdruckerei GmbH & Co KG,"Groß Liederner Strasse 45, DE-29525 Uelzen",Groß Liederner Strasse,45,DE-29525,Uelzen,+49 581 8080,anzeigen.az@cbeckers.de,http://www.allgemeine-zeitung-uelzen.de,National,Mitarbeiteranzahl: 100 - 199,,"Postzustelldienste (service), Zeitungsdruck (service), Zeitungsverlage (service)"
Druckereien,Zeitungsdruck,121,461301,BVZ Berliner Zeitungsdruck GmbH,"Am Wasserwerk 11, DE-10365 Berlin",Am Wasserwerk,11,DE-10365,Berlin,+49 30 551750,info.bzd@berliner-zeitungsdruck.de,http://www.berliner-zeitungsdruck.de,National,"Gründungsjahr: 1946, Mitarbeiteranzahl: 100 - 199",,"Druckerzeugnisse (producer), Großdruckereien (service), Offsetdruck (service), Zeitungsdruck (service)"
